gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
RPS25	1.32150259046176e-21	-0.293804429189308	0.813	0.95	4.83683163134908e-17	567	1.31262501752792	2.44803122303698	3.1420431535381	3.53371779972704	4.50165568917116	2.99810604519112	0.673028647054877	697	230	1.54081181153626	3.00766179501265	3.49782364131191	3.83540014342228	4.346595396174	3.38343601997858	0.594350712477205	242
RPS4Y1	1.07054715723454e-09	-0.33635523380399	0.452	0.636	3.91830965019413e-05	315	0.591616612939957	1.38373168571849	1.72804365484195	2.02313718786513	2.97616819648265	1.71969500608766	0.453841447795978	697	154	0.850664351707425	1.57727025484293	1.92170593941693	2.30308024278697	3.30003807577171	1.95457214340606	0.520474638068262	242
RPS5	1.33055634280023e-11	-0.298972424449045	0.659	0.822	4.86996927028313e-07	459	0.958673424885804	1.95635428954301	2.35048605339435	2.73726025658405	3.47222118094759	2.32345611453602	0.516284170937883	697	199	1.10222529942298	2.16413796604381	2.67256732729802	2.99013141181812	3.66507310424284	2.56918519584841	0.552312292447469	242
RPS6	2.9980897993801e-18	-0.278369558771442	0.831	0.938	1.09733084747111e-13	579	1.10898554617327	2.49949210624786	3.0834378539731	3.45290835570852	4.33290681605413	2.97723332587346	0.643583417250496	697	227	1.55332694264181	3.11231665139263	3.59538118362582	3.87641127179429	4.49574609943701	3.42464584930118	0.633648113205306	242
RPS7	7.60513669056922e-19	-0.296375277087716	0.782	0.926	2.78355608011524e-14	545	1.23588018145662	2.2940126846672	2.97206674637747	3.30493311606654	4.0096432226305	2.80748174686505	0.623226064320765	697	224	1.57727025484293	2.85628695543719	3.2933132281442	3.54903534344269	3.99579253111243	3.15888045581214	0.526978586236332	242
RRBP1	2.31692749893248e-07	0.269744028410135	0.288	0.149	0.00848018633884279	201	0.591616612939957	1.10330084380753	1.62891904800592	2.0397859513725	3.23280434511935	1.6293003526007	0.585743214202304	697	36	0.636323589319465	1.01853280851905	1.35269558062148	1.81859050968513	2.97753413656651	1.47348622240984	0.617091014560571	242
RUNX3	4.56734235244699e-14	0.36427200984324	0.732	0.537	1.67169297441912e-09	510	0.591616612939957	1.58431885233877	1.96002962377604	2.39460631844203	3.84741108710165	1.98911720847274	0.613176599797991	697	130	0.780321093104586	1.35141006662396	1.65709129202814	1.99733992184537	3.09288397852215	1.68942818445932	0.475593808769407	242
S100A8	1.13475991759536e-37	0.596699367672257	0.372	0.062	4.15333477439078e-33	259	0.591616612939957	1.24302930091878	1.69932846649554	2.12994920195878	3.64307900234371	1.73228218283966	0.613517761859039	697	15	0.84767899426509	1.08350599401138	1.35141006662396	1.67392303075907	2.27402056526025	1.40236567578998	0.404649327209448	242
S100A9	1.98909050841068e-41	0.648303098930923	0.432	0.083	7.28027016983393e-37	301	0.636952364785664	1.23019417587972	1.68773655001134	2.14693417019908	4.22526216516621	1.73651037345663	0.618301326476146	697	20	0.636323589319465	1.04291588486459	1.34714385597014	1.78287001163654	2.19615862120597	1.40962337614015	0.44968238963568	242
S1PR5	2.46452755110105e-14	0.33192713688094	0.264	0.079	9.02041728978494e-10	184	0.645417389795651	1.05981223650081	1.45592333583776	1.868068544124	3.04579316665736	1.5089842934885	0.502912757259946	697	19	0.865373927159306	1.22528584145171	1.30827444423789	1.70115634453551	2.03804222210607	1.41324245734436	0.342387715471748	242
SAMD3	1.58031453173762e-08	0.288307721504063	0.41	0.24	0.000578410921761286	286	0.696665656167622	1.17206736856567	1.5245168755781	1.87281826504998	2.87640910778223	1.56282743666393	0.476715848089613	697	58	0.794616640724805	1.0968819541488	1.40823893978022	1.71459497639658	2.24069181713327	1.43521741349715	0.381418792253131	242
SCAF11	2.89223081163422e-08	0.282272606589868	0.66	0.496	0.00105858539936624	460	0.758139319305658	1.36479744524033	1.81839614571031	2.26121764610549	3.54980777379117	1.846439352184	0.628738744260256	697	120	0.754063096651859	1.29720767429068	1.6562852840233	2.04183773672985	3.11952634271122	1.66241999481259	0.514157609007136	242
SELL	2.14037883492477e-06	-0.275499059846411	0.129	0.298	0.0783400057370816	90	0.78256938768671	1.14187957424183	1.54138937847163	1.9634270728463	2.97104428902427	1.58322867987989	0.515737476563834	697	72	0.735367284820731	1.10355446708312	1.56955544126305	1.88912250007203	2.74037240642779	1.53892634830375	0.456678673017759	242
SERPINB9	1.70482185973778e-11	0.300233915620407	0.263	0.103	6.23981848882626e-07	183	0.628713677538096	1.00997340500697	1.41753968854947	1.914644989862	3.43277830685243	1.50880376600859	0.556545795360605	697	25	0.752872925911363	0.972673863995689	1.17810143972635	1.43216574727883	2.37370487983012	1.29553215699688	0.432695736049438	242
SH2D2A	2.6451298523821e-21	0.440030082008463	0.374	0.132	9.68143977270374e-17	261	0.773971485696695	1.14187957424183	1.50889837635828	1.89297607238221	3.10897179654093	1.56864544848084	0.510527433844373	697	32	0.636323589319465	0.997985744055375	1.23208515544442	1.54393523340866	2.01657317612479	1.2863938372387	0.362106223334296	242
SKIL	3.74379700661514e-22	0.410623486805319	0.28	0.079	1.37026714239121e-17	195	0.710697792693087	1.10123918898641	1.46967931789398	2.04359765873038	3.03457705490354	1.60745812882255	0.587898242699164	697	19	0.84767899426509	0.980571613139255	1.13424157512388	1.26616615095078	1.78719078578184	1.15422764309016	0.258928729238069	242
SLA	6.3236739004352e-21	0.490747076675202	0.471	0.211	2.31452788429829e-16	328	0.610562818601218	1.23486180160632	1.7269974486768	2.20652313431705	3.75831332270806	1.75784962350897	0.624616079691516	697	51	0.636323589319465	1.06144123931887	1.40615587362843	1.79093644540038	2.39426682179279	1.42521555091268	0.452028191100444	242
SLA2	1.20567079887268e-15	0.363733992152623	0.268	0.083	4.41287569095388e-11	187	0.591616612939957	1.12460846716096	1.52881700295203	1.99917469703036	3.26958577393738	1.60756425584728	0.564607552151206	697	20	0.636323589319465	0.909547306804927	1.30365379438386	1.64224912550628	2.67256732729802	1.35923914811624	0.53056065975266	242
SLC7A5	6.83035342713049e-13	0.33708895623004	0.268	0.12	2.49997765786403e-08	187	0.636952364785664	1.17488378421381	1.59644557250389	2.08937033320826	4.17596393557503	1.69120869686418	0.609115330030108	697	29	0.735367284820731	0.942701643237358	1.16276595123645	1.46685009979175	2.37370487983012	1.25868032168329	0.40112923216817	242
SLC9A3R1	2.67894094237446e-08	0.2939654192258	0.406	0.24	0.000980519174318475	283	0.610562818601218	1.09179399431813	1.53165274644865	1.9542762660244	3.41426081027337	1.60856612787026	0.581158807461999	697	58	0.636323589319465	1.02222048050594	1.39366354729112	1.81720613488922	2.39517245390798	1.45357915162862	0.480459127217969	242
SMAD7	2.63228099173022e-20	0.487298614505062	0.453	0.194	9.63441165783177e-16	316	0.645417389795651	1.2443501381013	1.75739864067536	2.17843909394098	3.2816300907793	1.76544286759804	0.588702292851575	697	47	0.735367284820731	1.06824609105967	1.3563103964635	1.8223321929945	2.8654123694741	1.46401642016496	0.499161960860986	242
SMDT1	2.2287578058624e-10	-0.346032640031119	0.244	0.459	8.15747644523698e-06	170	0.660432205235212	0.990514762676311	1.20388643981893	1.52881700295203	2.34506608797021	1.29300301802483	0.385558981878865	697	111	0.828619985063292	1.15436999417783	1.45629018399845	1.74465865298902	2.57255219413927	1.46488583306836	0.375323593793423	242
SMG1	3.89579644938835e-07	0.272929575170626	0.544	0.413	0.0142590045844063	379	0.591616612939957	1.31731339704941	1.77508109139388	2.20544835831297	3.6693474324026	1.79002138152233	0.624644814061389	697	100	0.735367284820731	1.05026252193846	1.38659481614769	1.88912748756604	3.55656312846758	1.5323676448803	0.57685914828706	242
SNHG25	5.26687665908382e-06	-0.262163787862635	0.208	0.372	0.192772952599127	145	0.660432205235212	0.981663350983181	1.31941391853724	1.70963346024874	3.72931112856678	1.40871043955494	0.542990869718854	697	90	0.735367284820731	1.06910704275828	1.35285412535969	1.74383018970019	2.91682528434438	1.48086854010513	0.52528228211018	242
SNHG6	2.40239164835083e-11	-0.338826340109558	0.522	0.719	8.79299367212889e-07	364	0.710697792693087	1.42409440495049	1.84796386382691	2.14590732501165	3.54617304018894	1.80752322281713	0.508290750422719	697	174	0.636323589319465	1.66460247866807	2.01271975284228	2.41837176239654	3.3305666659823	2.02859455312832	0.517637856011458	242
SOCS3	1.79212780725789e-09	-0.376114590478931	0.189	0.401	6.55936698734462e-05	132	0.645417389795651	1.09924082005954	1.44133985056651	1.86771913397677	2.85867215740902	1.51349333358954	0.49348246917053	697	97	0.754063096651859	1.23363320172975	1.6398796706598	1.94573874007306	3.49495732377592	1.67115289343166	0.539432680506533	242
SPON2	1.21670259662775e-10	0.312960642866232	0.248	0.103	4.45325317391724e-06	173	0.645417389795651	1.19694888727462	1.6398796706598	2.15768756831102	3.23046829086559	1.70864941240824	0.610978717959807	697	25	0.636323589319465	0.942701643237358	1.23363320172975	1.84747534103943	2.42562348177185	1.41697765122031	0.54100404646764	242
ST3GAL5	1.18078428674797e-20	0.453656458111598	0.326	0.091	4.32178856792624e-16	227	0.645417389795651	1.1375603942761	1.68917491877546	2.05269735114574	3.47427537347697	1.69396669521485	0.600785924154036	697	22	0.850664351707425	1.09502519833315	1.22571605583893	1.82045126841847	2.6108298331905	1.46334028478795	0.531914238070514	242
STAT4	8.18111118912399e-07	0.256978693001984	0.458	0.318	0.0299436850633127	319	0.591616612939957	1.17233837543252	1.52374394698692	1.97511312528859	3.36768211680924	1.60501788989301	0.530781784433449	697	77	0.636323589319465	1.04965501064734	1.35866849729655	1.657176509267	3.32538313578801	1.41919371667687	0.477233076611661	242
SYAP1	1.04645842442272e-10	0.317850915760256	0.357	0.178	3.83014247922959e-06	249	0.591616612939957	1.11652807730973	1.47889809585498	1.90789387526647	2.96523512872281	1.55073995777228	0.506485907667289	697	43	0.636323589319465	1.12476384728554	1.34718181177226	1.57757522213198	2.2874265325632	1.38848367516895	0.355272866581986	242
SYNE1	6.25683990734297e-07	0.263967448940981	0.61	0.479	0.022900659744866	425	0.591616612939957	1.45214092691748	1.91880715465663	2.35774438003771	3.88775382134371	1.9387555200874	0.651860313824008	697	116	0.780321093104586	1.2866861075723	1.63550231767443	2.01488763061155	3.31595435172927	1.70505197533223	0.52890379941859	242
SYTL2	4.21928896002801e-17	0.39918998717377	0.297	0.087	1.54430195225985e-12	207	0.786390344832843	1.13930854122024	1.52374394698692	2.07156433817777	3.24536400033678	1.64001530540906	0.571639904670327	697	21	0.901403582437125	1.06910704275828	1.34908076477946	1.76738949617576	3.04166977568337	1.4706250520165	0.506695904722394	242
SYTL3	1.42739545388698e-19	0.471599379959948	0.581	0.326	5.22441010077175e-15	405	0.610562818601218	1.3461294843628	1.72709248768823	2.23806890549876	3.47427537347697	1.79748946210668	0.613690221104925	697	79	0.636323589319465	1.07360724956949	1.34939785425588	1.80330601715907	2.70711736521367	1.45318469968006	0.485625504201941	242
TACC1	3.99203913981908e-08	0.28551634729367	0.409	0.264	0.00146112624556518	285	0.591616612939957	1.09674909941471	1.57195733671949	2.01347435610029	3.84561705185782	1.61542538387321	0.590056687769654	697	64	0.735367284820731	0.985382189393535	1.24356726533514	1.70850969024787	2.42562348177185	1.37027360495698	0.473094958446743	242
TCF25	4.97062302989636e-11	0.307188720723511	0.735	0.595	1.81929773517237e-06	512	0.610562818601218	1.50739162172711	1.96316396094853	2.32332084723624	3.71162284333971	1.9607094857457	0.616726852507512	697	144	0.752872925911363	1.18036421824551	1.60315065877612	1.95723560903138	3.01178629032515	1.63397160799561	0.530041939592236	242
TCF7	2.17768706827016e-07	-0.313616167540671	0.319	0.504	0.0079705524385756	222	0.645417389795651	1.09304345963848	1.56678373957027	2.09463886544681	3.23436500191066	1.63273800659468	0.582752723896721	697	122	0.784183664168466	1.25178169293692	1.74285802275803	2.16141801481902	3.12851434100547	1.76369296756798	0.567876100823268	242
TENT4B	6.81064967320319e-08	0.265624896099151	0.32	0.174	0.0024927658868891	223	0.591616612939957	1.07907011106607	1.42205797173309	1.90011714679899	3.28245234496958	1.52295224130093	0.536582746793186	697	42	0.735367284820731	1.02290446975841	1.23320231153881	1.61586880276439	2.42562348177185	1.36647992272363	0.423053745591268	242
TENT5C	1.08683273013663e-06	0.256224359159397	0.496	0.364	0.0397791647557308	346	0.591616612939957	1.31381726728361	1.70648913620761	2.08810836524805	3.3888813341627	1.70960733679599	0.533006337802298	697	88	0.828619985063292	1.1704336954814	1.44017440986984	1.75661785728304	3.01916539523988	1.50658447607866	0.435718948779182	242
TESPA1	1.11110604959342e-06	-0.275039930801425	0.096	0.248	0.0406675925211689	67	0.710697792693087	0.9394612368864	1.24372980340365	1.84742569240286	2.73227545844736	1.39297970972593	0.508051006907007	697	60	0.636323589319465	1.06144123931887	1.42165157205339	1.88578585080423	2.95138147019881	1.5006121533628	0.522988028111227	242
TGFB1	3.394794843318e-12	0.343652228623591	0.683	0.517	1.24252886060282e-07	476	0.696665656167622	1.47824449097117	1.93356539005554	2.33139089041324	3.5931441220859	1.93684386663154	0.606791672823159	697	125	0.735367284820731	1.22959455885427	1.56459081481167	1.88883661405088	3.04579316665736	1.60766841174907	0.507065632837138	242
TGFBR3	3.08837916330152e-12	0.355432622871847	0.37	0.165	1.13037765755999e-07	258	0.610562818601218	1.12124756103307	1.53565298185385	1.98207982211017	3.13928028390421	1.60004561052378	0.547244738442795	697	40	0.754063096651859	1.14030451385031	1.48271721345386	1.72763705110421	2.42562348177185	1.4796717003531	0.418418212131565	242
TMEM123	8.04404768947157e-07	-0.271763391624509	0.413	0.591	0.0294420189482349	288	0.758139319305658	1.14059537202153	1.50855590427052	1.93079465659087	3.36408297581715	1.57292070518242	0.516906969536682	697	143	0.636323589319465	1.20326714671544	1.60927793163146	2.02168010588184	3.41862985121234	1.67865357616938	0.573608192812101	242
TNFRSF1B	2.48416054250811e-24	0.52688764480009	0.535	0.252	9.09227600163392e-20	373	0.591616612939957	1.30611144621984	1.73320245376152	2.16107815742127	3.50586298710512	1.77424562351839	0.617642688796984	697	61	0.636323589319465	1.03691375465367	1.30827444423789	1.657176509267	3.00766179501265	1.40059849997551	0.452394803504552	242
TRGC2	2.37363007616882e-19	0.450288970463184	0.383	0.128	8.68772344178548e-15	267	0.628713677538096	1.24842501479639	1.62924857899404	1.99806887300683	3.10326569616578	1.64714508533701	0.493969040229406	697	31	0.754063096651859	1.22558763193811	1.50384410621182	1.79418405822759	2.70786355434399	1.51212945072273	0.460982584791655	242
TSEN54	2.365721079453e-10	0.301004288790997	0.319	0.157	8.65877572290593e-06	222	0.636952364785664	1.04881104427285	1.41872621088641	1.88408902089424	3.04166977568337	1.52216326125349	0.538728391840409	697	38	0.850664351707425	1.0018247702185	1.16519539714993	1.59927586880802	2.37370487983012	1.30686470733636	0.384965919613214	242
TTC38	1.7865468701679e-14	0.289987018359178	0.192	0.05	6.53894019950153e-10	134	0.773971485696695	1.07759598193285	1.52208384318845	1.94351398177464	2.84457979368529	1.54753190194342	0.504329199986601	697	12	0.780321093104586	1.02792111674579	1.22645164713398	1.44372005194507	1.78843389250168	1.23523430011871	0.295998168675221	242
TUBA4A	7.24859118788429e-14	0.402682934658427	0.555	0.372	2.65305686067753e-09	387	0.591616612939957	1.50841899483263	1.92795573721486	2.38468587850332	3.83088003633155	1.95426654000314	0.624143508151333	697	90	0.636323589319465	1.15377540045902	1.51517610212109	1.94112545093198	2.62022784104085	1.55218709933631	0.494124243369433	242
TXNIP	4.21551447882214e-20	-0.363645207087741	0.756	0.901	1.54292045439369e-15	527	0.710697792693087	1.90610564513163	2.33827032138668	2.87071964198606	4.24424660934871	2.40087418522973	0.717932516419071	697	218	0.84767899426509	2.48197839000891	2.92074628910096	3.44188326105905	4.57446739261341	2.91106418781355	0.695842691022038	242
UBALD2	2.05181632811725e-08	-0.312140628733622	0.373	0.562	0.000750985294254196	260	0.786390344832843	1.11219654432356	1.43834551040256	1.82177071911396	3.75913166083282	1.5133397491993	0.4981116820466	697	136	0.828619985063292	1.2522378482362	1.66131916027114	1.98195992001003	3.2290251163244	1.67695985598234	0.497718028187035	242
VIM	3.73132912330095e-09	-0.260893344860938	0.663	0.826	0.000136570377241938	462	0.830222228791509	1.82197067637622	2.22189676699601	2.66243280208551	3.73701833972846	2.2175778183219	0.61075512094612	697	200	0.636323589319465	1.97723822048217	2.35450439785678	2.76144099203474	4.132758752331	2.37097778989201	0.628623407948636	242
VPS37B	3.57209879477157e-09	0.307583025276568	0.379	0.211	0.000130742387987434	264	0.591616612939957	1.10824373276416	1.53902135194105	2.02794987349818	3.67532648770923	1.60854722393374	0.587099152475276	697	51	0.636323589319465	1.10990852434923	1.37411900655927	1.65815242617771	2.95138147019881	1.42483654776281	0.474946132222836	242
ZBTB7A	4.91898362972517e-13	0.40204993895436	0.568	0.331	1.80039719831571e-08	396	0.610562818601218	1.31591277377174	1.82077665993288	2.29284480659565	3.78834508429956	1.83007345906303	0.649912231756574	697	80	0.636323589319465	1.17374500744616	1.61176581179498	2.03142283294242	3.51499577926931	1.64454160893653	0.583346013301204	242
ZEB2	9.57410090210381e-31	0.655372883948666	0.633	0.273	3.50421667117902e-26	441	0.749973558692144	1.47798316315601	2.04797595982601	2.65517764120922	4.04541204630125	2.09727870043324	0.7705205706783	697	66	0.735367284820731	1.34939785425588	1.72951157919238	2.01798589135412	3.25425835107268	1.75054499621191	0.533366359751132	242
ZNF276	1.48516485693744e-08	0.292685847683838	0.346	0.198	0.000543585189287671	241	0.636952364785664	1.14187957424183	1.60275158648103	1.98207982211017	3.69139339805658	1.64375500114589	0.59620437135784	697	48	0.754063096651859	1.11213369400766	1.36998354357297	1.6589018417091	2.57572445629342	1.41356578813356	0.421754455736738	242
