gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
ODF3B	3.39839921086546e-06	-0.281872658617526	0.598	0.718	0.124384809516887	272	0.331562759144625	0.749388243392724	1.08276711169532	1.38053521141146	2.77988441721128	1.10883390245307	0.470637528067479	455	94	0.398151294673874	1.09847897310999	1.39141227460938	1.86805695295374	2.67717977909351	1.4238064423133	0.525514205444958	131
OGFRL1	2.48340362369323e-07	-0.293351087488686	0.525	0.71	0.00908950560307961	239	0.281486063717081	0.687249812050814	0.973049148635578	1.33019047224365	2.47170548099623	1.04921634277835	0.452730032889739	455	93	0.56341347936321	0.975547605290896	1.25556765116718	1.55499434766846	2.43279634997152	1.26898202434466	0.406104567422036	131
OLR1	1.04738194391543e-25	0.491071730253448	0.343	0.046	3.83352265292487e-21	156	0.357413629627218	0.785823309060238	1.16003038306546	1.86403146984032	3.36049766367365	1.33057604757167	0.671943168216155	455	6	0.459271515176396	0.544317629098963	0.719979233118369	1.02233440974552	1.26049501212322	0.787729505396807	0.319016058203759	131
OTUD1	3.90413004072571e-07	-0.313327118543167	0.448	0.664	0.0142895063620602	204	0.349191310844643	0.669037079302564	0.960106443986721	1.36577076492235	2.54994312838816	1.05647786666091	0.490957728995507	455	87	0.398151294673874	0.84560090270452	1.24232612224101	1.61195342925714	2.43793040895244	1.25149055795393	0.465329832046932	131
PAFAH1B1	1.01090137559585e-07	0.284978560686629	0.631	0.397	0.00370000012481837	287	0.34022838088135	0.735741243661129	1.01096498160935	1.36196460266203	2.77212009670986	1.09442887312849	0.492827044692821	455	52	0.459271515176396	0.719654406127633	0.911947826418361	1.14849220842705	1.89409452062965	0.97581514484898	0.343468458254727	131
PDE4A	1.20381708170627e-08	0.318191683203708	0.536	0.282	0.000440609090075312	244	0.281486063717081	0.731290778065321	1.05330923687141	1.43448843038489	2.85352183196246	1.12960914647732	0.51607668492618	455	37	0.398151294673874	0.754540268793794	1.05462814359469	1.2353175743322	1.8904259656809	1.01948466803922	0.373978002500225	131
PDE4D	3.59287330809516e-12	0.349824339665243	0.47	0.214	1.31502755949591e-07	214	0.349154361207998	0.671661790069151	1.00869243387507	1.3684143133053	2.64539472268028	1.07976897370227	0.496671876837453	455	28	0.447012800242703	0.642719215980994	0.746915899352619	1.05461852767006	1.80077439432356	0.857007304231708	0.344392686604579	131
PDXK	2.85409786203389e-06	0.262005175611212	0.635	0.382	0.104462835848302	289	0.281486063717081	0.745231616417739	0.997969770398909	1.30434776558138	2.85352183196246	1.08034761529128	0.487635922348557	455	50	0.505600786040845	0.791304493255571	1.00848186081837	1.26008775757293	2.27100936238939	1.06416145243547	0.384094845515406	131
PHYKPL	5.21689227424369e-08	0.267197412643007	0.44	0.206	0.00190943474129593	200	0.331562759144625	0.624336140265037	0.81880785261296	1.18205945610883	3.02380801661965	0.959113358398922	0.488752129610931	455	27	0.476151976063802	0.640327834029016	0.80282210083039	1.14200080255997	1.54399044548818	0.879366208879947	0.316941324267499	131
PLEC	8.92115404950507e-08	0.26427272639507	0.862	0.756	0.00326523159365935	392	0.404633507228638	1.10995661466346	1.58593015275481	2.03031660069428	3.91861154221017	1.64308084243877	0.685360567541694	455	99	0.505600786040845	1.00610560663529	1.31640896555967	1.64955543544819	2.53912739363407	1.33812403267402	0.464953183251027	131
PLEKHO1	1.74452031171232e-07	-0.296096252371991	0.648	0.794	0.00638511879289828	295	0.372406520917699	0.790096251330912	1.06280464493275	1.44080946309221	3.03191193013149	1.15466517317488	0.507039681978133	455	104	0.476151976063802	1.04593816277756	1.39113827803453	1.85909776567791	2.91792840359179	1.44477574963687	0.536433408633492	131
PNP	6.14057740390556e-10	0.355103354411541	0.653	0.458	2.24751273560347e-05	297	0.388591179388815	0.953987906684217	1.32974901546006	1.72129942906373	2.77988441721128	1.37298166920378	0.556459122080349	455	60	0.447012800242703	0.662111386578114	1.03419086849473	1.32958137025731	2.53912739363407	1.05342086138874	0.434366402465876	131
POR	3.58281124834602e-07	0.266998436163379	0.444	0.221	0.0131134474500713	202	0.387934778703168	0.583096580399688	0.890297367486126	1.30005926867752	2.54451814694951	1.01946127210224	0.52926168671294	455	29	0.398151294673874	0.644771220191493	0.894422351789198	1.14941130099028	2.01417753148211	0.93586037429591	0.369260800253965	131
PPIF	1.9464625874841e-06	0.266858842840128	0.807	0.733	0.0712424771645054	367	0.403706209455084	1.43750876521814	1.9734956971021	2.49435952752613	3.49650756146648	1.95435817097581	0.713522107923948	455	96	0.497889034374172	1.05913359337137	1.51001258594979	1.94710119209605	2.85289845710568	1.55738958759602	0.611315564621109	131
PRDM2	1.78663600582609e-06	0.252955913180122	0.549	0.374	0.0653926644492407	250	0.281486063717081	0.671661790069151	0.974427668404344	1.33344104993277	3.47049481043592	1.06669386873031	0.511232760088031	455	49	0.398151294673874	0.607921511545942	0.801261547367345	1.10491849499561	2.15274079228304	0.884950886466351	0.370215948121748	131
PSEN1	2.82173870632493e-06	0.266117331554422	0.558	0.344	0.103278458390199	254	0.331562759144625	0.623168537781704	0.921194687826161	1.39351616561415	2.93858438265142	1.09276984369945	0.579851908481655	455	45	0.447012800242703	0.663066134729304	0.962557658944357	1.12103842107813	2.26391595183489	0.986364319245371	0.424229375834848	131
RALGDS	4.44683622662776e-12	0.377152083426726	0.51	0.237	1.62758652730803e-07	232	0.349154361207998	0.605889743788768	1.02709602969474	1.5167768414566	2.89074961544836	1.12703725908063	0.587401437089952	455	31	0.447012800242703	0.625766687248951	0.739291529911444	0.976901237402764	2.2269234554063	0.897658011321494	0.440510625760015	131
RBM47	3.34205261293142e-08	0.313345230965915	0.651	0.412	0.00122322467685903	296	0.359569927272866	0.769808974246271	1.06166968121141	1.46858496157997	2.95568790617228	1.16394718236249	0.526809986850953	455	54	0.447012800242703	0.660477434118153	0.851801076965812	1.28976288049501	2.69287596471807	1.0047026600105	0.462124880360316	131
RBP7	3.27817934380819e-05	-0.291744086750374	0.288	0.435	1	131	0.349154361207998	0.577592970591646	0.856624452706367	1.14740536377495	2.48762434215812	0.937239255681281	0.444472348365121	455	57	0.544044467029992	0.910761615484958	1.09847897310999	1.51991876644443	2.60355817831654	1.27423617125047	0.508705952719135	131
RGCC	1.12442911963776e-09	-0.350077241351838	0.646	0.824	4.11552302078617e-05	294	0.349154361207998	1.0241610348759	1.48685082922949	1.96777230629701	3.02950930533703	1.51850426731304	0.619626773226955	455	108	0.536626269710724	1.52322521759775	1.79941780268984	2.23646121405611	3.0934319407557	1.85010647361576	0.532033830926369	131
RGS12	1.75293178657801e-10	0.265229083122518	0.24	0.069	6.41590563205418e-06	109	0.387599813273035	0.639903716390138	0.935868515116969	1.50221346333821	3.09746040728121	1.1288036093339	0.632643871339332	455	9	0.607921511545942	0.690706150130221	0.791304493255571	1.01375359339477	1.06547789229375	0.830704435527398	0.181226981805082	131
RGS2	1.07839790779033e-24	-0.526280893192723	0.732	0.939	3.94704418230337e-20	333	0.363748228394133	1.07791559116956	1.56339595037547	2.01280693809526	3.75712426386993	1.58028588079788	0.652695649871216	455	123	0.682156302656588	1.81067605802767	2.34941350134707	2.70794465274786	3.59259831263829	2.24287358574093	0.620080796552268	131
RHOB	1.59532204175113e-13	-0.510768020639718	0.312	0.649	5.8390382050133e-09	142	0.349191310844643	0.593623475725946	0.838806643024224	1.23208297036768	2.22618587747542	0.944469580949346	0.435378307298408	455	85	0.520890997100414	0.916981287799095	1.16261483414538	1.66965677242715	2.52350820773117	1.30195742917448	0.484399760997197	131
RNASE1	7.51724385959367e-12	0.320924529137499	0.257	0.069	2.75138642504988e-07	117	0.281486063717081	0.700374727121594	1.25013526746751	1.75948185271987	3.03504818400374	1.28775550416665	0.676655223516025	455	9	0.592880572209346	0.754838822608509	0.875538743304434	1.18478258027164	1.31635901524499	0.955582885614753	0.267816560115526	131
RNF149	2.76727003211902e-06	0.260868035641872	0.745	0.58	0.101284850445588	339	0.357413629627218	0.987684820044299	1.35428140750534	1.75053294365713	3.10353660916048	1.38800833048617	0.529037921261588	455	76	0.447012800242703	0.787744078712018	1.23096193208942	1.4806879606715	2.48651233885876	1.20255595526909	0.458074305134947	131
RPL24	2.67297219639966e-16	-0.271706783970658	0.837	0.969	9.78334553604239e-12	381	0.86251554535809	2.00536447674573	2.34074690061197	2.60037797328632	3.77279583199972	2.28279749561789	0.495587456164969	455	127	1.05098423967886	2.34569094502636	2.65114630636087	2.90009172800337	3.31648752479156	2.59411018298772	0.425956771216078	131
RPL26	2.30802841665853e-15	-0.27584629905592	0.846	0.977	8.44761480781188e-11	385	0.841999834749648	2.33479422243868	2.84852876631019	3.12418622066247	4.23450078750035	2.71407679100852	0.616150188380807	455	128	1.05098423967886	2.86721820828888	3.21256229769577	3.43514685898764	3.84965836490969	3.06122247257783	0.581584765856346	131
RPL39L	8.46418073596341e-17	-0.637926550946882	0.031	0.496	3.09797479116997e-12	14	0.404633507228638	0.488239747456394	0.736987257037791	0.988285782587271	1.64148889209062	0.792772922905484	0.349438814995579	455	65	0.497889034374172	0.883955351231219	1.05829972849083	1.40048545489887	2.46359024969614	1.19723697371781	0.447183290002739	131
RPL7	1.08266206580629e-14	-0.262384617463536	0.848	0.962	3.9626514270576e-10	386	0.732158187208131	1.87866687629955	2.1971606989428	2.53550141230974	3.62093390706868	2.17495013845027	0.513293972660858	455	126	1.50670782354505	2.20604334445495	2.51885848464351	2.82823054739649	3.40432355133359	2.50834813852316	0.414182345741181	131
RPS20	4.24408363733119e-14	-0.261615589886971	0.846	0.962	1.55337705209959e-09	385	0.796150045099641	2.04863787758073	2.37611662699316	2.67861040064204	4.132758752331	2.32967712778009	0.501309362983193	455	126	1.21824128213613	2.45462540383969	2.72937914491725	2.92351070473166	3.60839155459839	2.66368073897645	0.45315013237674	131
RPS26	1.93103106928742e-10	-0.263799787586512	0.855	0.931	7.06776681669887e-06	389	0.732158187208131	1.78368037488277	2.22010038166496	2.5631051891196	3.90344962535368	2.18253131929609	0.534194893606045	455	122	0.975547605290896	2.29101238949794	2.72890293116881	3.02855958493216	3.96596401767316	2.62102894168956	0.556567338391063	131
RUNX3	2.67578507965406e-09	0.366135841703952	0.527	0.26	9.79364097004182e-05	240	0.403574089878563	0.815860375919968	1.2015649833418	1.6381011322868	3.36768211680924	1.29041093550729	0.602733358618657	455	34	0.520253504281453	0.847183590996992	1.05289765113954	1.38434752411412	2.20221790023905	1.1711026602383	0.452849646385284	131
RYBP	9.9328366287363e-13	0.391806416671741	0.549	0.282	3.63551753448377e-08	250	0.331562759144625	0.774254886952342	1.16715491793856	1.52346328132922	2.89665860312485	1.19819891169649	0.508335858607053	455	37	0.398151294673874	0.623409275797992	0.853014628150639	1.11763460137721	1.93248826900718	0.934536928296053	0.410080938743685	131
SAMSN1	8.74126787372684e-10	0.345900555848153	0.767	0.588	3.19939145446276e-05	349	0.41239998393626	1.21364904608438	1.54077578021792	1.90742750948019	3.36498146058314	1.54269726676851	0.492123989795111	455	77	0.398151294673874	0.806442653022431	1.11763460137721	1.5564199274473	2.4101054367053	1.22128848025163	0.510056125158708	131
SBNO2	5.75972507393303e-07	0.269377650923451	0.505	0.267	0.0210811697431023	230	0.34022838088135	0.642755193128408	0.873451678709537	1.27359345452608	2.92346442748101	1.01522506517969	0.497712210479965	455	35	0.398151294673874	0.63721837182965	0.921603470764801	1.14415066249553	2.06763174829063	0.956150587443214	0.396604821876937	131
SEMA6B	1.96633502970172e-27	0.52691082670224	0.391	0.046	7.19698284221128e-23	178	0.281486063717081	0.788806613838527	1.15061571212066	1.74597519212387	3.52565711060377	1.28850155966507	0.646553679899133	455	6	0.520890997100414	0.54048881558955	0.824035430246356	1.11763460137721	1.921954887492	0.958173360341982	0.533612501619438	131
SERPINB2	1.29842357803077e-11	0.393559469716178	0.27	0.084	4.75236013795043e-07	123	0.331562759144625	0.872616800614284	1.48475897104846	2.22795168462304	3.81153583470912	1.61679986078553	0.85715187705674	455	11	0.514830790132856	0.703758593886019	1.12488637803829	1.4031903690421	2.06763174829063	1.11906712511472	0.498571584968641	131
SERPINB9	4.73150420941631e-07	0.27484218614698	0.514	0.328	0.0173177785568846	234	0.377426539976682	0.732158187208131	1.10969506573037	1.46864903036578	2.63644270664319	1.1403931702449	0.47373164401816	455	43	0.447012800242703	0.668239157195227	0.875538743304434	1.18850794100104	2.20221790023905	0.948369551324797	0.377340505556659	131
SGK1	2.36746057377519e-26	-0.582204411643734	0.635	0.939	8.66514244607457e-22	289	0.349154361207998	1.05646045470597	1.70501405240734	2.26237249393652	4.04069624761159	1.7052911590772	0.774605224876587	455	123	0.514830790132856	1.90581706686894	2.38805465034977	2.71251500254835	3.60584213851621	2.25654792317508	0.645425191665123	131
SH3BP2	2.34569533190825e-06	0.259774539293504	0.787	0.626	0.0858547948431737	358	0.404633507228638	1.00815609398544	1.32843686663729	1.72576302731971	3.79766054345131	1.42257126971885	0.607966265784793	455	82	0.459271515176396	0.862436431884645	1.13594899040137	1.52409495164377	2.52210237515815	1.23024435707662	0.478690421227519	131
SKIL	1.43245482030856e-31	0.700627430748578	0.714	0.267	5.24292788781136e-27	325	0.331562759144625	0.941682580291855	1.46188411665191	1.90122837705752	3.65897376871993	1.47438548972584	0.683172363294113	455	35	0.447012800242703	0.660975765079267	0.804184317318972	1.04840122023392	3.19200698369885	0.985500900576784	0.541393856012859	131
SLC16A3	2.16929865970764e-19	0.511821310045953	0.679	0.313	7.93985002439593e-15	309	0.281486063717081	0.856624452706367	1.22968017823951	1.65580383299203	3.04579316665736	1.28107158055787	0.549358280547095	455	41	0.514830790132856	0.702630250687765	0.850587525780985	1.159676740181	2.4769690140238	0.995283534116647	0.445265848538377	131
SLC16A6	1.28285330459952e-06	0.27090042453439	0.549	0.412	0.0469537138016469	250	0.349154361207998	0.806511296078293	1.15992138577557	1.53074394953476	3.56691679357342	1.23456036784946	0.576717134959729	455	54	0.489458598593586	0.661474096040382	0.773940495018126	1.18478258027164	2.1019333497817	0.948545125573795	0.387595303819992	131
SLC20A1	2.95090448215561e-13	0.411448664782681	0.558	0.206	1.08006054951377e-08	254	0.349154361207998	0.651777495804185	0.992202864974008	1.42432970322028	2.84229485571925	1.10897724664023	0.564645148590161	455	27	0.536626269710724	0.742276129659771	0.964562743285205	1.22558035550501	2.38855391637585	1.05446517731307	0.452918266839858	131
SLC25A37	3.27720809947715e-06	0.265785222840603	0.752	0.595	0.119949093648963	342	0.349191310844643	0.961325654976213	1.39454345625749	1.87118897182872	3.57633563732387	1.45234717173843	0.666346061736013	455	78	0.514830790132856	0.921421269761609	1.16114578716319	1.54854466970654	2.8870095652208	1.24235859231868	0.47110895756559	131
SLC25A5	4.77876069205393e-06	-0.269123382460188	0.534	0.695	0.174907420089866	243	0.345402439014846	0.837090222499555	1.12250421009284	1.35871195238824	2.95828168230784	1.1358459447547	0.422182737588117	455	91	0.526672769531561	1.02754775355048	1.33840041969542	1.65214500102743	2.57367047782025	1.34756407210424	0.439514253377548	131
SLC26A2	1.67396537725175e-10	0.290777447879037	0.27	0.076	6.12688067727912e-06	123	0.349154361207998	0.764798778556416	1.0241610348759	1.41329100248387	3.20084067907046	1.158211312866	0.589254317467981	455	10	0.607921511545942	0.626029631749532	0.929022561888914	1.15982701076507	1.56954282318633	0.96164059412172	0.330828722940479	131
SLC35E4	2.34857495303963e-10	0.259267359440092	0.299	0.099	8.59601918562034e-06	136	0.357413629627218	0.604088445200426	0.80594538989011	1.1889727741378	2.55979565564398	0.963957424170948	0.488573286685496	455	13	0.398151294673874	0.520890997100414	0.663066134729304	0.92379591175871	1.46403362797151	0.76832996330926	0.329772102756446	131
SLC43A3	7.12929048503403e-09	0.259435971568852	0.378	0.145	0.00026093916104273	172	0.331562759144625	0.559456466572657	0.781803061405644	1.17775161388954	2.25852664715924	0.912635324283337	0.440297936061537	455	19	0.398151294673874	0.659264130762899	0.784183664168466	1.0582310659863	1.5564199274473	0.852391416217111	0.315283366446888	131
SLC7A5	5.2933696364864e-06	0.265922396221996	0.464	0.244	0.193742622065039	211	0.372406520917699	0.656217231616004	1.00736453990669	1.40673637171946	2.56200059012028	1.10395384446319	0.525599307985721	455	32	0.398151294673874	0.736004957812916	0.903195316768213	1.24884925461311	2.50903445016341	1.05386718469533	0.509003631514195	131
SLC8B1	8.21491847258524e-10	0.316605778056387	0.308	0.084	3.00674231015092e-05	140	0.331562759144625	0.61036952947574	0.993721258369719	1.56669149205819	3.19761861905868	1.16908550995007	0.69232718209873	455	11	0.548048418472795	0.734943418146665	0.812182250936039	1.41629566571467	2.20221790023905	1.09319821117183	0.502869822777273	131
SMAD7	3.14532412626753e-35	0.645883704611738	0.56	0.122	1.15122008345518e-30	255	0.388041481579811	0.846613319493057	1.25482034311747	1.70227306636209	3.42627706605918	1.32696007346008	0.617736966682027	455	16	0.505600786040845	0.706322001951266	0.902855097473632	1.21618014213351	1.43192314015944	0.936556367488604	0.289781001425898	131
SOCS3	1.25785003689189e-05	-0.281765480907509	0.501	0.626	0.460385692002799	228	0.349154361207998	0.693677331908372	0.959528799822713	1.29412380746597	2.70842361410132	1.05083046150492	0.471344807359526	455	82	0.497889034374172	1.00808240420518	1.40022518061554	1.63178036341541	2.90043927573264	1.36722962556458	0.493062877982601	131
SP3	3.28382963002105e-14	0.419688091097807	0.754	0.489	1.20191448288401e-09	343	0.281486063717081	0.895320871833407	1.25455155777562	1.67961305296523	3.14086644680827	1.33887643831952	0.609258616475443	455	64	0.459271515176396	0.715249094794728	1.0004269425271	1.2484513443108	2.75575819321768	1.02779763791162	0.413233739080376	131
SPAG9	1.01537620984062e-08	0.306383974071512	0.789	0.656	0.000371637846563764	359	0.357452366928186	0.985139199672291	1.38205314779333	1.94359954920334	4.15496247283183	1.52836833069295	0.713440059755987	455	86	0.497889034374172	0.806442653022431	1.16714459229193	1.48494383022573	2.50903445016341	1.19398282874095	0.423085872911299	131
SPATA13	1.36278244820084e-08	0.321060489243334	0.556	0.321	0.000498792003865988	253	0.34022838088135	0.730927396855522	1.05025875096239	1.47719999373916	3.17044269906365	1.15045939201372	0.558395469133754	455	42	0.476151976063802	0.739405929047696	0.86306313454271	1.14941130099028	2.86463204826055	0.974870489990996	0.426252078498648	131
SPHK1	9.69143120884229e-10	0.326951440043279	0.44	0.221	3.54716073674837e-05	200	0.34022838088135	0.711093056822503	1.06169027547249	1.52357554268499	2.99329722025015	1.16613680410705	0.553048499570809	455	29	0.520253504281453	0.625503742748371	0.862436431884645	1.14941130099028	1.76217453073825	0.929937593899072	0.349330769155993	131
SPPL2A	4.54363576875232e-06	0.25016576513382	0.565	0.389	0.166301612772104	257	0.349191310844643	0.728561926099317	1.01274777386217	1.38918882794663	2.96960841540871	1.10971594736906	0.505713233886092	455	51	0.398151294673874	0.64658916605063	0.850587525780985	1.19236443766124	2.0279485364382	0.94478910446982	0.38890374546935	131
ST3GAL1	1.99067255485651e-06	0.267171651233186	0.464	0.244	0.0728606061803032	211	0.349154361207998	0.689525546170368	0.953987906684217	1.30776373918209	2.92346442748101	1.08042017307147	0.515214534875526	455	32	0.489458598593586	0.636955427329069	0.833590931170598	1.43634033919191	2.15734930541292	1.01228764910316	0.446414209414826	131
STAT6	9.07608580227851e-06	0.255826931692605	0.635	0.397	0.332193816449196	289	0.331562759144625	0.766370235148754	1.00996514683206	1.31605940411066	2.85352183196246	1.10075572869692	0.486627270381234	455	52	0.5107456365639	0.73934872947957	0.979415692762095	1.2795558328666	2.75575819321768	1.06578431922638	0.468212766039476	131
STK24	3.0428462594041e-08	0.337023031750269	0.587	0.336	0.0011137121594045	267	0.331562759144625	0.745887068096742	1.08383369457199	1.58351149076042	3.38505359580288	1.23431700448466	0.636521236747257	455	44	0.476151976063802	0.807578523685239	0.98409892160698	1.19807552223612	2.91792840359179	1.08698092336711	0.489687962769745	131
STK38L	1.03028237267409e-09	0.28335142745401	0.345	0.145	3.77093651222444e-05	157	0.281486063717081	0.591508531561145	0.895535021246702	1.31242654893474	2.84229485571925	1.04735815244454	0.564596398993385	455	19	0.447012800242703	0.66170566512992	0.739291529911444	0.83306481449107	1.61651531048164	0.817936199361039	0.28524130882762	131
STK40	6.42288933309736e-08	0.297419741733251	0.484	0.252	0.00235084172480696	220	0.281486063717081	0.660772929096073	0.944935110420383	1.35722825826472	2.97224259794176	1.07269980284944	0.521036221695623	455	33	0.447012800242703	0.582188699344729	0.774160395669338	1.08393077557682	2.31574019311609	0.935855718746052	0.464940513990669	131
SWAP70	2.46857882771253e-07	0.257147436329224	0.455	0.244	0.00903524536731064	207	0.281486063717081	0.652594682555332	0.887471296130938	1.30747536869639	2.36230432769567	0.99060116397678	0.435769531751458	455	32	0.447012800242703	0.650232945202844	0.808183284127506	1.04506791259382	1.69423300438744	0.87538260572923	0.327189877899685	131
SYNJ2	7.53572845059261e-09	0.274396456011465	0.358	0.153	0.00027581519702014	163	0.349154361207998	0.647266344466296	0.9501288398244	1.3253292616751	3.24437661056576	1.02881266488081	0.500366498572658	455	20	0.398151294673874	0.581795526298512	0.80396819899604	1.08160911174322	1.69423300438744	0.861476556373078	0.346551631374996	131
TCIRG1	1.49378148854711e-06	0.255261919689705	0.837	0.641	0.0546738962623127	381	0.363748228394133	1.00016480750906	1.37758300740116	1.69859823678358	3.04579316665736	1.38015130941272	0.515956131768727	455	84	0.398151294673874	0.980871816037199	1.21659203465981	1.55313713067869	2.93225346023754	1.25714799223885	0.478398277189244	131
TFRC	1.06201586974521e-07	-0.3831331218974	0.451	0.672	0.00388708428485444	205	0.281486063717081	0.677664953897235	1.10921245978803	1.56728726629958	3.82193936689422	1.2179988529046	0.66939640742504	455	88	0.505600786040845	1.12288220373137	1.44403191512035	1.89682411507642	3.44794131605784	1.51819971448299	0.640413437610589	131
TGIF1	6.4166120785048e-09	0.316434287234568	0.552	0.344	0.000234854418685354	251	0.34022838088135	0.807819344758633	1.11832740717128	1.46933081659013	2.99000295557837	1.18791472553767	0.497270142762197	455	45	0.447012800242703	0.700017282343822	0.884288925185655	1.20417117419304	1.7900947443555	0.958632780423824	0.344520047397745	131
THBD	2.79577204358692e-06	0.31473851787276	0.567	0.435	0.102328052567325	258	0.349191310844643	1.09714776970045	1.60752191344368	2.21848185153062	3.38669822975272	1.66027999360378	0.709348764905713	455	57	0.459271515176396	0.828765373524396	1.11763460137721	1.55992335666551	2.50851588838906	1.28910002289678	0.569092762281485	131
TIMP1	7.50597779500847e-09	0.258816228240567	0.914	0.878	0.000274726293275105	416	0.53177548976823	1.87550359548065	2.3261903543448	2.96750674456907	4.58262076321001	2.40608299923072	0.772478864952551	455	115	0.582188699344729	1.45558448539737	1.84001142025209	2.39037254493302	3.55188963986462	1.90729998213994	0.610998865134329	131
TMEM170B	1.03774251041926e-05	-0.273309406254306	0.547	0.679	0.379824136238552	249	0.34022838088135	0.68208376101569	1.00736453990669	1.37485434530618	2.39336217346739	1.08038844410908	0.484997797813539	455	89	0.54048881558955	0.869860509635282	1.38263057734681	1.67267226084642	2.60355817831654	1.35878320040474	0.510949083379674	131
TMEM41B	1.34990913798899e-11	0.305056128909846	0.297	0.076	4.94080243595349e-07	135	0.345402439014846	0.594259261867229	0.89382444173006	1.48184882076438	3.03504818400374	1.08146943364763	0.609953032499348	455	10	0.398151294673874	0.623409275797992	0.763941376362635	1.05098423967886	1.69423300438744	0.905613924830014	0.426568108827725	131
TNFRSF12A	2.81675846403857e-09	0.310371388572433	0.42	0.176	0.000103096176542276	191	0.349191310844643	0.69507796853782	0.953987906684217	1.30152461378053	2.78059366209879	1.06083975582238	0.479718147402919	455	23	0.398151294673874	0.601440400344626	0.739405929047696	1.23505902818352	2.06763174829063	0.9429437937102	0.469803794688431	131
TNFRSF1A	7.72438977416003e-08	0.28846752173883	0.591	0.412	0.00282720390124031	269	0.40375577690327	0.773940010107307	1.12678606246842	1.49189316238568	2.99329722025015	1.18315882986745	0.508799742627352	455	54	0.5107456365639	0.682156302656588	0.862871980018197	1.11763460137721	1.8883604758502	0.949742406243564	0.336385352774985	131
TNFRSF1B	3.85198150919783e-14	0.355171642020481	0.919	0.824	1.4098637521815e-09	418	0.488483022189069	1.77904022410006	2.20129847988018	2.56920606124705	3.85126679600707	2.15522498160666	0.611842588660211	455	108	0.497889034374172	1.28424666692875	1.61527786515223	1.90962906997061	3.12721003219746	1.61283673981758	0.567350590778986	131
TNFSF14	4.64139896874862e-14	0.320188541946626	0.286	0.076	1.69879843655168e-09	130	0.331562759144625	0.764862588438968	0.997753570427711	1.4664652870724	2.76791363191079	1.13912520450564	0.533599998267776	455	10	0.544317629098963	0.607921511545942	0.7202473302302	0.903087107753948	1.51454623319802	0.807625565797632	0.289191417809069	131
TOMM7	1.45449062417783e-11	-0.292252652046376	0.738	0.901	5.32358113355329e-07	336	0.43739439291788	1.1243307799855	1.47233521541836	1.79058611210319	2.49811750283277	1.4656566307056	0.452311786823045	455	118	0.850587525780985	1.4584385360871	1.78219941018517	2.02404293551956	2.7280876882635	1.72067412233992	0.394655923807603	131
TRIM56	3.98545381632879e-14	0.42654388758897	0.503	0.183	1.4587159513145e-09	229	0.349154361207998	0.744099388452526	1.05395803230769	1.51940736353645	3.63946235574221	1.19393372370349	0.616244669387632	455	24	0.447012800242703	0.669035176539688	0.960256737643413	1.39073956675939	1.93248826900718	1.0433010364386	0.4272687894407	131
TUBA1A	5.73468431955046e-12	-0.423611998465228	0.596	0.84	2.09895180779866e-07	271	0.359569927272866	0.955519995828898	1.36352137293451	1.83317649580778	3.27752971855997	1.43667471673826	0.62455311024437	455	110	0.514830790132856	1.26008775757293	1.83197225625296	2.21200909351523	3.32577090071855	1.77326634273954	0.642420536155614	131
VDR	1.13118728303581e-11	0.293212226327791	0.343	0.092	4.14025857463937e-07	156	0.331562759144625	0.585726350565492	0.772192694878703	1.13913001400951	2.38885361988142	0.946263636392206	0.501401870683299	455	12	0.505600786040845	0.532604313099688	0.761737597039955	1.15261732683383	1.57362248457613	0.882584571532021	0.363546432231488	131
VEGFA	3.07175264596108e-08	0.344137939970868	0.593	0.427	0.00112429218594821	270	0.331562759144625	0.961458680993039	1.43780639358725	1.99021672505133	3.73116440188961	1.50790211585219	0.695341229324462	455	56	0.459271515176396	0.804632376926411	1.04834109458368	1.38502109253306	2.38855391637585	1.15252413914331	0.451435756887153	131
WSB1	3.02376239757503e-12	0.402891806363704	0.723	0.427	1.10672727513644e-07	329	0.34022838088135	0.808300347716507	1.18546586078629	1.71046823250731	3.47049481043592	1.32043196874546	0.638045800040859	455	56	0.505600786040845	0.806751768560702	1.14346984954216	1.45059144514029	2.12423354582547	1.11928992637458	0.383553243537679	131
XIST	6.73762602422263e-15	0.30215939359246	0.149	0	2.46603850112572e-10	68	0.389679940838381	1.03903854810581	1.49470159707386	1.90384912567477	3.48955151573847	1.55896745337386	0.690807109644137	455	NA	NA	NA	NA	NA	NA	NA	NA	NA
YWHAG	1.39146711410296e-07	0.261861866926324	0.462	0.252	0.00509290878432824	210	0.281486063717081	0.654295914164353	0.887643953602388	1.24870639877123	2.0943266467923	0.997768975449869	0.428223531121532	455	33	0.398151294673874	0.639988456287535	0.812182250936039	0.993075510529814	1.86447737042023	0.865712366201727	0.326008267314011	131
